Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1/17/2014,NorfolkIsland,19.4,24.3,0,9.2,8.6,SSE,35,SE,SE,13,20,54,59,1017.2,1015.8,7,5,21.4,22.3,No,No
7/14/2012,WaggaWagga,6.7,14.7,0,1.6,2.6,NW,59,NNW,WNW,7,22,89,68,1013.4,1011.3,7,5,9,12.5,No,Yes
2/2/2016,Sydney,17,27.9,2,5,12.9,SE,33,WNW,ESE,17,24,62,45,1006.3,1004,2,3,20.9,26.6,Yes,No
10/12/2009,Darwin,25.4,33.6,0,7,10.2,N,35,N,NNW,13,19,64,47,1015.1,1010.4,2,4,29.2,32.4,No,No
4/20/2009,Portland,9.9,20.3,0,2.4,8.7,E,39,ENE,E,22,13,83,58,1022.9,1020.1,7,0,13.1,19.4,No,No
8/5/2015,SydneyAirport,5.7,15.9,0,0.6,4.8,W,50,NNW,WNW,24,30,38,36,1014.6,1010.1,6,6,10,14.2,No,No
5/26/2017,MelbourneAirport,11.3,17.4,0,0.8,4.4,N,44,W,NNE,6,9,83,60,1023,1019.4,7,4,12.8,16.6,No,No
11/9/2009,Sale,10.3,32.4,0,8.6,13,E,33,NW,E,7,28,52,20,1024.7,1021.6,1,2,21.4,30.5,No,No
3/24/2010,Hobart,12.4,25.4,0,6.2,9.9,NNW,52,SE,ENE,11,13,58,39,1017.8,1016.6,6,1,16.9,23.8,No,No
4/28/2015,Portland,8.9,14.2,1.4,1.2,1.4,SE,33,SSE,SE,9,13,68,66,1030.7,1030,8,8,12.2,13.3,Yes,No
10/3/2009,AliceSprings,8.1,24.2,0,7,11.8,ESE,33,SE,S,20,13,34,16,1020.7,1015.7,0,0,16,23.7,No,No
6/3/2010,Melbourne,7.1,15.7,0,1.4,4.9,SSW,19,NW,S,9,15,95,63,1027.3,1025.1,8,2,9.7,15,No,No
11/17/2015,Watsonia,14.6,34.4,0,9.8,9.2,N,59,N,NW,30,20,31,17,1012.7,1008.7,6,5,23.8,32.2,No,No
1/2/2012,SydneyAirport,18.7,28.5,0,10.2,13.2,NNE,52,NE,ENE,22,35,57,42,1018.6,1016.5,1,1,23.6,27.6,No,No
2/2/2017,Melbourne,14.2,24.1,0,4,12.9,S,37,W,SSW,7,13,62,39,1016.7,1015.3,5,4,17.4,23.3,No,No
7/30/2012,Townsville,8.9,23,0,4,10.9,ENE,35,S,NE,7,19,62,30,1020.4,1016.6,0,1,16.6,22.2,No,No
9/5/2009,Mildura,4.2,17.8,0,4.8,7.9,NNW,33,W,WNW,13,15,52,31,1020.8,1017.2,3,0,12.3,17.2,No,No
6/28/2009,Brisbane,8.8,20.4,0,2.2,8.4,NW,24,WSW,WNW,7,9,67,54,1008.8,1006.8,1,5,17.4,19.2,No,No
1/20/2009,PerthAirport,15.5,30.1,0,8,13,SW,48,E,SW,24,28,51,35,1018.6,1015,0,1,18.7,28.7,No,No
11/10/2014,WaggaWagga,6.3,30.5,0,10.6,13.3,SW,59,N,WSW,7,24,48,13,1018.2,1015.3,1,1,16.5,29.4,No,No
1/21/2014,Mildura,16.3,31.1,0,11.6,12.8,S,37,S,SSE,19,24,55,18,1012.7,1011.5,3,5,19.1,28.2,No,No
7/31/2012,Darwin,17.6,29.9,0,6.8,11.2,ESE,48,SE,SSE,24,19,35,21,1016.8,1012.4,1,0,21.3,28.9,No,No
3/5/2014,Perth,17.2,32,0,9.6,11.7,NNE,31,ESE,SSE,15,13,54,27,1021.2,1016.5,1,1,21.9,31,No,No
2/22/2017,MelbourneAirport,9.6,34,0,7.8,12.3,NNE,69,N,N,26,39,31,24,1015.3,1010.3,5,6,21.1,32.2,No,No
11/13/2013,WaggaWagga,5.9,21.3,0.4,6.6,9.4,W,46,W,W,9,30,84,28,1015.6,1014.3,7,3,12.6,20.3,No,No
3/29/2010,Sale,17.1,23.6,2,3.2,4.9,WSW,37,N,WSW,11,15,92,76,1013.2,1014.6,8,7,18,21.2,Yes,Yes
1/31/2011,Sale,17,30.5,0,9.8,12.1,SE,37,SE,E,13,22,59,42,1013.9,1011,3,3,23.3,29.6,No,No
10/24/2012,Nuriootpa,18.1,30.2,0,12.4,6.2,W,59,N,NNW,9,15,37,9,1015.4,1010.6,8,7,19.5,28.9,No,No
12/2/2014,PerthAirport,14,27.4,0,5.6,12.2,E,48,ENE,WSW,20,24,42,30,1014.9,1010,1,7,18.8,25.6,No,No
6/11/2015,AliceSprings,6.1,19.9,0,10.6,8.2,ESE,35,S,ESE,11,17,73,34,1026.8,1022.6,6,1,10.3,19.8,No,No
2/10/2016,MountGambier,9.4,26.4,0,6.8,12.6,SSW,37,SE,SSW,15,28,74,43,1017.2,1015.3,7,1,17.1,24,No,No
7/14/2015,AliceSprings,0.2,14.7,0,3.2,3.5,SE,28,WNW,ESE,7,9,60,44,1027,1023.4,4,7,6.6,13.3,No,No
3/15/2011,Perth,22.8,35.4,0,11,11.2,E,43,NE,ESE,19,13,36,17,1013.4,1010.3,1,1,27,34.9,No,No
7/15/2011,Cairns,21.3,26.3,0,4.8,2.8,SE,48,SSE,SE,22,31,75,67,1018.3,1016.9,6,6,23.6,24.7,No,No
10/19/2010,Cairns,22.8,29.7,0,3.2,9.2,SE,44,SSE,SE,22,33,63,49,1017,1013.9,7,7,25.8,28.2,No,No
4/4/2016,Cairns,23.7,32.4,0,10.6,10.6,SE,44,SSE,SE,22,31,61,54,1013.7,1010.1,8,7,28,30.9,No,No
6/14/2011,Townsville,11,24.6,0,5.4,10.8,SW,39,SSW,S,24,22,44,21,1017.1,1012.8,0,0,18.5,24,No,No
4/22/2015,AliceSprings,5.4,21.8,0,7.6,9.5,SSE,39,ESE,ESE,13,19,40,19,1021.8,1016.5,6,5,13.7,21,No,No
3/27/2013,PerthAirport,6.2,23.6,0,4.4,10.1,WSW,39,ESE,SSW,6,17,61,35,1023.1,1021.6,1,3,16,22.9,No,No
1/6/2009,Melbourne,15.8,30.2,0,7.2,13.7,SSE,50,NNE,S,11,28,45,40,1010.5,1007.9,0,1,21.6,27.9,No,No
3/4/2010,MelbourneAirport,13.5,30.5,0,6.8,5.5,N,48,N,N,22,26,48,24,1013.2,1009.3,6,7,21.7,29.8,No,No
7/10/2011,Mildura,6,14,0,2,2.5,W,56,W,W,13,24,95,48,1022.1,1020,7,7,8.7,13.6,No,No
7/19/2009,SydneyAirport,6,20.1,0,2.2,9.4,W,35,NW,W,26,28,61,33,1020.8,1019,3,1,10.6,19,No,No
1/15/2012,WaggaWagga,17.3,29.5,0,9,13.3,E,46,ENE,ENE,28,11,52,35,1017.3,1014.8,2,4,21.3,28,No,No
12/30/2013,Cairns,19.9,32,0,7.8,12.1,NNE,28,NNW,NNE,9,17,66,53,1011.6,1008.9,1,1,28.6,30.8,No,No
7/8/2015,Nuriootpa,5.8,14.2,0.3,1.2,1.8,NNW,28,N,NNE,2,9,99,49,1025.2,1022.5,7,7,8,13.5,No,No
3/26/2012,Perth,15.8,26.6,0,4,10.8,SSW,35,S,SSW,11,19,64,36,1016.3,1013.9,1,1,20.8,25.4,No,No
8/7/2014,WaggaWagga,2.1,14.1,0,1.4,5.9,W,28,WNW,WSW,11,11,81,57,1032,1029.2,7,7,9,13.1,No,No
12/3/2014,Woomera,18.6,34.7,1.4,10.2,12,SW,43,W,SW,15,17,75,31,1008.6,1008,4,0,23.4,32.8,Yes,No
7/22/2014,Brisbane,10.5,22.6,0,3.2,7.1,SE,28,WSW,WNW,6,4,78,47,1022.7,1018.2,2,3,15.5,21.4,No,Yes
3/19/2010,Perth,16.3,24,0,5.4,1,SW,28,SSE,SW,7,15,65,59,1016.7,1014.8,7,7,19.3,22.9,No,No
1/20/2012,CoffsHarbour,20.4,27.5,0.6,7.2,11.2,S,41,SW,SSE,26,20,75,66,1015.3,1013.9,7,2,23.5,26.6,No,No
4/16/2015,Watsonia,15.1,18.4,0.2,6.6,3.6,SSW,33,SW,SSW,13,13,83,55,1025.1,1024.2,7,7,16.1,17.5,No,No
5/7/2009,Woomera,9.4,20.4,0,5,9.7,SSE,43,SSE,SE,13,17,65,34,1029.5,1026.9,1,5,13.6,19,No,No
3/2/2009,Mildura,15.5,28.1,0,6,1.1,NW,26,E,NW,13,13,42,31,1013.3,1012.6,7,8,20.4,25.1,No,No
8/22/2010,Hobart,7.3,17,0,1.6,9.4,NW,59,N,NW,26,28,60,43,1012.2,1009.6,1,6,10.3,15.1,No,No
12/17/2013,Williamtown,13.2,27,0,8,12.5,ENE,43,NE,ESE,11,31,57,47,1022,1019.7,2,2,22.9,25.8,No,No
3/4/2016,PerthAirport,14.8,28,0,7.6,11.9,SSW,46,S,SW,19,33,60,45,1020.3,1016.2,1,1,20.2,26.2,No,No
5/12/2009,Mildura,5,19.5,0,2.6,8.9,WSW,22,S,SW,9,13,79,39,1023.4,1020.4,1,6,9.3,19.3,No,No
8/2/2009,Melbourne,11.3,16.9,0.4,2.4,3.4,NNW,63,NNW,N,28,30,69,46,1024.4,1020.1,7,7,13.1,15.5,No,Yes
3/20/2014,Nuriootpa,10.6,31.4,0,5.8,11.1,NNW,31,NE,WNW,7,11,46,23,1022,1017.7,1,3,19.7,30.9,No,No
8/30/2009,Cobar,9.3,16.3,0,7.8,11.3,WSW,54,SW,WSW,24,11,47,26,1020,1017.8,1,3,11.3,14.7,No,No
7/7/2014,AliceSprings,-1.8,24,0,3,10.5,N,20,NNE,NNW,6,9,38,7,1020.5,1015.1,0,0,10.7,23.3,No,No
11/16/2011,Townsville,22.9,31,0,10,12.2,ENE,46,ENE,ENE,22,31,52,49,1015.7,1012.4,2,2,28.1,29.2,No,No
5/21/2009,Hobart,6,16.7,0.2,0.4,8.7,NW,30,NNW,NNE,15,6,77,55,1029.3,1028.4,0,0,9.1,16.1,No,No
7/20/2015,Sydney,7.8,17.9,0,1.6,4.2,W,26,W,SE,20,15,84,64,1034.6,1032.1,3,6,10,15.9,No,Yes
4/14/2009,WaggaWagga,15.5,25.7,0,4.6,7.8,E,28,ENE,W,4,13,71,53,1016,1012,7,7,19.5,21.5,No,No
9/18/2011,Watsonia,10.7,20.5,0.2,6.8,6.8,WSW,22,SW,SSE,7,9,88,61,1017.5,1016.7,7,2,13.7,18.2,No,No
7/31/2015,Brisbane,9.7,24.1,0,3,10.2,W,24,SSW,W,4,7,81,35,1024.5,1020.1,1,0,13.6,23.5,No,No
1/1/2009,Canberra,12.6,27.1,0,10.6,13.3,W,65,NW,WNW,26,41,37,24,1003.1,1001.1,1,1,19.7,26.2,No,No
10/21/2008,Canberra,9,20.6,0,9,6.2,ENE,39,S,SW,11,11,54,28,1022.3,1018.6,7,5,11.4,18.5,No,No
6/2/2009,Cairns,21.7,27.6,0.6,4,6.5,SE,43,SSE,SE,22,30,75,57,1017.8,1015.9,7,7,23.6,26.6,No,No
9/10/2014,MountGambier,10.5,17.8,0.2,4.8,7.6,NW,63,NW,NW,19,37,67,54,1011,1010.4,4,5,14.7,16.4,No,Yes
12/10/2009,MelbourneAirport,12.2,24.1,0,7.4,4.6,W,63,NW,SW,20,43,42,79,1007.4,1004.9,7,7,19,17.3,No,Yes
12/9/2014,Townsville,26.2,33.7,0,9.6,9.3,NNE,31,ENE,NNE,17,19,66,54,1013.9,1010.3,5,5,30.4,31.8,No,No
8/9/2015,Portland,4.6,15.5,0.2,1.2,5.6,N,44,N,N,15,20,91,57,1018.4,1013.2,8,8,8,14.5,No,Yes
7/16/2015,MelbourneAirport,4.8,12,0,0.2,3.7,SSE,39,SSE,S,17,26,76,60,1024.6,1022.4,5,7,9.1,11.2,No,No
8/22/2015,Watsonia,10.8,19.4,0,3.4,7.7,N,26,NNW,SW,13,11,79,60,1015.8,1014.4,7,7,13.9,17.2,No,No
2/13/2011,Perth,17.9,32.9,0,11.6,11.6,SE,41,E,ENE,17,13,47,29,1017.2,1012.5,3,1,24.2,31.9,No,No
4/28/2010,Canberra,3.6,17.9,0,1.4,10.5,NW,48,NNW,NW,20,33,71,44,1020.6,1017.2,4,1,11.9,16.2,No,No
1/26/2014,Townsville,25.8,34.3,0,9.8,6.5,E,61,SE,E,17,37,56,50,1008.6,1006.4,7,6,31.5,33.3,No,Yes
10/28/2012,AliceSprings,7.5,28.9,0,10.6,12.7,ESE,43,E,SSE,20,20,22,10,1018,1013,1,1,20.6,26.8,No,No
12/4/2015,NorfolkIsland,18.8,23.5,1.6,5.6,1.7,ENE,39,ENE,ENE,17,20,64,71,1019.4,1017.4,7,7,22.6,22.2,Yes,No
11/11/2013,NorfolkIsland,15.9,21.3,0,4.6,1,SE,30,SE,SE,13,15,60,52,1020.1,1019.6,8,7,18.6,19.7,No,No
6/18/2017,Hobart,8.6,13.6,0.2,2.6,5.1,N,39,WNW,NW,13,17,47,43,1024.9,1025.8,2,7,10.9,12.6,No,No
10/6/2008,Perth,7.4,20.5,0,5.2,11.1,SE,30,ENE,SE,13,13,57,34,1033.5,1029.3,2,5,15.7,19.5,No,No
5/6/2010,Townsville,17.9,31.8,0,5.4,10.6,ESE,44,NW,ENE,4,24,63,49,1015.8,1012.8,1,2,26.1,29.1,No,No
8/18/2009,MountGambier,7.5,16.9,0.2,2.6,6.2,NNE,37,N,NNE,15,26,94,59,1025.6,1021.6,8,1,11.3,16.5,No,No
4/24/2009,Sale,7.5,20.8,0.8,2,0,NNE,30,NE,WNW,15,9,83,66,1004.2,998.3,7,7,14.6,19,No,No
7/26/2009,Townsville,15.4,26.4,0,6.2,5.6,ESE,41,S,ENE,9,28,69,53,1019.3,1015.7,7,7,20.9,23.8,No,No
4/25/2013,PerthAirport,16.5,27.9,0,4.4,0.4,ENE,37,NE,SSE,22,13,39,28,1015.7,1012.8,7,7,22,27.5,No,No
11/9/2011,MountGambier,14.5,26.9,0,5.2,8.2,W,61,N,SW,26,20,68,64,1004.3,1005,2,6,23.3,20,No,Yes
11/25/2014,Moree,21.6,30.6,0,13.2,2,SW,39,S,SW,20,22,46,45,1014.1,1013.5,7,7,27.7,29.7,No,No
10/22/2009,Sale,6,18.3,0,2.8,12.3,E,37,ESE,ESE,17,24,71,56,1024.6,1021.5,6,2,13.8,17.4,No,No
7/26/2012,Sydney,10,19.5,0,3.8,3.9,NNW,31,N,NE,13,7,57,48,1015.4,1011.3,6,7,14.7,17.8,No,No
10/30/2014,NorfolkIsland,17.9,22,0,6.2,11.3,SE,35,ESE,ESE,19,19,68,64,1017.8,1016.9,1,2,19.8,20.7,No,No
8/17/2010,Brisbane,10.2,21.9,0,6.2,10.7,E,22,SW,ESE,7,9,47,45,1021.7,1019.2,1,1,16.7,20.6,No,No
6/28/2009,Melbourne,5,16.1,0,1.8,6.5,N,61,N,N,15,22,89,59,1006.6,1004,6,7,5.7,14,No,No
8/1/2011,SydneyAirport,9.8,21.9,0,2.4,9.6,NNE,30,WNW,E,15,19,64,38,1022.8,1019.1,2,3,14.5,21.6,No,No
8/31/2014,Watsonia,6,20.6,0,5.6,7.1,NNW,52,ENE,N,9,24,73,44,1019.3,1014.9,2,7,14.2,19.6,No,No
7/22/2011,MountGambier,3.9,15.3,0,1.6,8.1,ENE,28,ESE,N,11,9,86,67,1025.3,1023.4,0,5,9.8,13.3,No,No
7/13/2009,Moree,9,19.5,0,3.2,6.9,WSW,39,WNW,SW,15,26,47,36,1013,1011.1,4,6,13.6,18.7,No,Yes
7/24/2010,CoffsHarbour,9.6,18.6,0,2.2,5.5,S,30,WSW,S,13,22,63,63,1029.2,1026.2,7,3,15.5,17.7,No,Yes
8/2/2008,Melbourne,8.6,15.3,0.6,3,6,WSW,46,W,WSW,19,26,78,55,1015.9,1016.1,5,6,9.8,14.6,No,No
5/25/2009,Darwin,20.6,31.7,0,5.2,10.4,NNW,31,ENE,WNW,17,20,72,39,1012.6,1008.8,7,7,25.3,30.7,No,No
10/1/2015,NorfolkIsland,15.2,20.6,0,2.4,10,ENE,37,ENE,E,22,22,67,73,1027.8,1026.4,1,2,19.1,18.7,No,No
6/5/2016,Darwin,25,33.5,0,4.8,9.8,WNW,35,S,WNW,11,24,81,60,1012.9,1009.4,6,2,29.1,32,No,No
12/13/2014,MountGambier,10.8,35.6,0,8,13.9,W,61,N,WNW,30,30,31,10,1012.2,1007.8,0,4,25.3,34.7,No,Yes
9/29/2014,MelbourneAirport,11.5,22,0,9.4,11.4,N,56,WNW,NNW,17,31,54,35,1014.5,1011.3,3,1,15.6,21.1,No,No
7/8/2011,Cairns,15.8,26.9,0,4.8,8.9,SE,37,S,SE,15,26,65,56,1020.5,1018.1,6,6,22.3,25,No,No
8/18/2008,Melbourne,6.7,14.3,0.4,1.4,7.1,SW,41,W,SW,24,20,76,55,1026.8,1025.9,6,6,8.9,13.5,No,No
3/13/2017,Sydney,22.2,27.4,0,7.2,6.2,E,56,NNE,E,7,19,68,63,1011.1,1012.4,6,6,23.7,27,No,No
9/2/2012,Nuriootpa,3.2,20.4,0,3.2,10.9,WNW,46,NW,W,22,17,33,28,1022.2,1020.7,1,0,16,20.2,No,No
11/5/2009,MountGambier,9.1,17.9,0,3.2,5.9,S,33,SSW,S,11,22,62,50,1026.2,1024.1,7,7,13.2,17,No,No
6/26/2012,Woomera,4.9,15.5,0,2.6,1.4,SE,26,ESE,SE,19,17,100,40,1031.9,1028.8,8,6,8.5,14.7,No,No
11/16/2013,NorfolkIsland,18,21.8,0,5.8,2.4,NE,52,ENE,NE,24,30,80,73,1015.6,1013.2,8,7,19.5,20.5,No,Yes
5/11/2010,Cairns,21.2,29.4,0.2,5,9.8,SSE,35,SSE,ESE,17,20,72,60,1013.6,1010.7,4,6,25.4,28.1,No,No
10/21/2015,Darwin,22.9,34.4,0,8,11.5,N,39,NNE,NNW,15,28,55,33,1015.4,1010.4,1,1,29,33.5,No,No
2/24/2012,Nuriootpa,20.7,37.6,0,10.2,12.3,NNE,35,NE,NNE,15,13,22,11,1017.7,1014.6,1,1,26.2,35.6,No,No
11/15/2013,Perth,16.1,33.7,0,11.6,13.1,SE,39,E,E,15,11,41,19,1015.4,1011.4,0,0,23.5,33.3,No,No
7/1/2009,Cairns,19.2,27.8,0,5.2,8.9,ENE,28,S,NE,13,17,71,66,1016.2,1013.3,2,3,24.5,26.4,No,No
9/21/2012,SydneyAirport,14.2,25.8,0,4.4,4.6,WSW,43,N,ENE,19,13,67,44,1012.4,1009.5,7,1,17.8,23,No,Yes
6/25/2014,Townsville,15,27,0,5,10.5,SW,39,SSW,NE,28,15,29,32,1019.8,1017.1,1,0,20.3,26.3,No,No
3/26/2015,Cairns,23.4,32.7,0,6.2,10.6,ESE,31,SSE,E,13,19,67,46,1016,1012.8,1,4,28.6,31.8,No,No
3/16/2010,Darwin,26,33.4,0,6.8,7.6,N,33,ESE,N,11,20,81,61,1011.5,1007.6,6,5,28.2,32.2,No,No
6/2/2010,Portland,6.7,15.7,1.2,0.8,0.1,W,26,NNW,WNW,6,11,92,74,1022.4,1023,7,7,10.6,15.1,Yes,No
10/17/2012,Woomera,11,29.2,0,13.2,8.8,SSE,46,SE,SSE,28,11,55,14,1020.4,1016.8,0,0,14.6,27,No,No
3/28/2011,Cairns,23.9,31.9,0,6.8,6.3,S,31,S,NE,17,13,80,61,1011.1,1007.7,5,3,26.7,30.7,No,No
4/22/2009,NorfolkIsland,19.7,24.2,0,2.4,6.3,NNE,72,NNE,NNE,24,28,79,63,1011.5,1008.2,5,7,22.3,22.9,No,Yes
4/15/2014,Melbourne,12.6,21.9,0,3.6,10,S,35,S,S,9,24,67,57,1024,1021.4,2,3,16.1,20.5,No,No
5/28/2011,Brisbane,10.4,22.8,0,3,5.5,SE,15,SW,E,6,6,71,59,1021.5,1019.2,1,7,15.6,20.8,No,No
1/24/2009,Mildura,18.6,30.3,0,11.6,12.2,SW,39,SSW,SSW,22,13,53,24,1011.5,1011.9,7,3,19.9,27.1,No,No
2/22/2009,Perth,20.7,29.6,0,11.8,10.9,SW,44,S,SSW,17,24,58,47,1012.3,1010.7,5,1,21.7,27.9,No,No
10/15/2010,Brisbane,18.5,25.3,0,3,0,NNE,41,N,NNE,6,11,71,81,1011.1,1005.4,8,8,22.4,22.3,No,Yes
7/6/2010,Portland,2.5,13.7,0,0.6,8.1,WNW,35,NW,WNW,17,19,71,71,1022.3,1021.3,5,5,8,12.9,No,Yes
6/25/2016,Hobart,3.3,11.9,0,0.6,7.7,SW,43,WSW,NNW,19,13,58,55,1016.7,1016.1,3,3,6.6,10.9,No,No
2/26/2009,Moree,17.8,32.8,0,7.2,12.3,E,31,E,SE,24,11,65,39,1015.8,1012.2,1,2,22.9,31.3,No,No
2/13/2009,MountGambier,7.1,27.3,0,5.4,12.7,S,39,E,E,28,24,57,21,1026.2,1022.8,1,0,15,26.3,No,No
1/14/2014,SydneyAirport,19.8,29.7,0,7.2,12,ENE,52,N,ENE,13,35,55,41,1022.2,1019.4,4,0,24.1,28,No,No
8/18/2015,MountGambier,1.5,10.5,0.6,1.2,4.3,WSW,17,WSW,WNW,11,7,94,71,1024.6,1023.6,7,7,6.8,10.2,No,No
5/22/2015,PerthAirport,10.8,22.2,0,3.4,9.2,ENE,31,ENE,N,26,9,57,39,1020.4,1016.7,6,6,14.4,21.5,No,No
1/9/2009,Williamtown,17.6,23,1.4,8.6,1.9,S,43,SE,SSE,24,28,61,51,1018.7,1017.6,8,6,19.1,21.9,Yes,No
1/20/2009,Portland,13.2,27.8,0,8.4,12,W,56,WSW,NNW,9,20,78,27,1006.3,1007.6,6,6,18,24.6,No,No
6/22/2009,MountGambier,7.1,16.3,0,0.6,8.2,NE,52,NE,NNE,24,26,86,51,1015,1012.2,5,1,11,16,No,Yes
2/12/2009,Woomera,13.9,27.8,0,14.6,12.5,SSE,46,SE,SSE,30,19,48,17,1019.3,1016.5,1,0,16.8,25.5,No,No
5/7/2013,Townsville,17.3,24.3,0.6,7.2,0.3,SSE,41,SSE,ESE,20,13,97,74,1017.8,1015.2,8,8,19.7,23.3,No,Yes
11/9/2010,Perth,17.7,26.9,0,6.6,3.9,SW,24,E,WSW,4,9,60,52,1014.7,1015.6,7,7,22.2,24.4,No,No
8/26/2014,Darwin,18.9,32.7,0,7.6,11.4,E,57,ESE,E,17,13,29,12,1015.9,1011.4,1,1,25.2,32.2,No,No
7/28/2014,Hobart,5.8,16.6,0,0.8,6,NW,69,NW,NW,22,28,54,34,1005.2,1001.6,1,7,13.5,16,No,Yes
2/23/2016,Nuriootpa,19.3,37.3,0.4,10,4.8,WNW,44,NE,WSW,7,24,26,24,1011.2,1010.9,3,6,31.4,33.6,No,No
1/14/2010,Sale,12.2,21.3,0.2,4,4.6,ESE,33,WSW,E,9,13,67,56,1020.2,1018.9,8,7,15.8,19.9,No,No
3/11/2011,AliceSprings,18.7,29.2,0.6,4.4,5.1,SE,41,SSE,SE,15,22,95,62,1006.5,1003.7,8,7,20.7,27.2,No,No
3/30/2013,Nuriootpa,9,19.4,0,4,0,W,41,NNE,W,7,20,77,52,1017.5,1015.6,8,8,12.9,19,No,Yes
4/11/2015,WaggaWagga,10.6,23.8,0,4.6,9.4,E,26,E,W,11,9,64,38,1023.2,1018.5,1,4,16.7,23.1,No,No
7/6/2010,Cairns,21.3,28.6,0.8,2.8,7.3,SE,37,SSE,SE,13,22,76,55,1016.8,1014.2,1,5,24.5,27.3,No,No
3/15/2013,Darwin,27.4,33.4,0,7.6,10.6,E,52,W,WNW,17,26,72,64,1011.7,1008.4,3,3,30.4,32.6,No,Yes
8/10/2008,Darwin,18.1,32.4,0,8,8.7,E,37,SE,E,15,17,36,25,1016.1,1011.9,6,7,22.6,30.9,No,No
1/28/2011,PerthAirport,26.9,40.4,0,8.2,12.5,WNW,57,N,W,24,28,32,40,1006.3,1006.3,5,6,36.8,35.2,No,No
8/3/2012,Brisbane,4.1,21.6,0,3.6,9.3,W,24,SW,WSW,2,9,61,26,1020.3,1016.4,1,2,12.5,21.3,No,No
12/5/2011,Mildura,9.1,28,0,10.6,13.5,SE,41,ESE,ESE,20,15,42,16,1019.4,1015.3,2,4,15.6,27,No,No
12/3/2016,Watsonia,7.8,25.5,0,7.4,13.1,SSE,24,S,WSW,6,9,64,35,1016.1,1014,3,5,15.4,24.2,No,No
7/28/2013,AliceSprings,6.7,26.2,0,5.2,10.6,SSW,28,NNW,SSE,4,17,35,10,1019.5,1016.7,0,0,16.7,25.4,No,No
1/6/2009,Watsonia,12.8,31.7,0,7.2,13.7,SSW,48,E,SSW,6,24,53,36,1010.4,1007.4,0,1,20.9,29.7,No,No
1/21/2012,Nuriootpa,14.1,30.3,0,8,13,SE,50,ESE,SSE,15,19,56,23,1015.2,1013,3,4,18.3,29.5,No,No
3/31/2011,Melbourne,13.8,19.8,0,5,7.6,S,48,SW,S,13,26,51,39,1027.3,1026.9,6,2,14.9,18.6,No,No
3/19/2010,PerthAirport,14.1,25.1,0,5.4,1,W,31,S,SW,13,20,58,52,1017.1,1015.1,7,7,20.3,23.7,No,No
8/4/2015,PerthAirport,8,18.4,0,2.8,8.2,E,33,E,ENE,22,19,65,42,1033.8,1030.5,7,5,11.9,17.6,No,No
12/28/2014,WaggaWagga,15.8,31.5,0,9.6,12.4,ENE,43,ENE,N,22,9,48,32,1016.4,1010.2,2,6,21.5,29.8,No,No
9/13/2014,WaggaWagga,1.2,18.6,0,2.2,10.8,ENE,22,E,NW,11,7,76,47,1026.2,1022.1,1,2,11.1,18.4,No,No
5/23/2012,Brisbane,13,23.7,0,3.8,7.4,ENE,20,WSW,NNE,4,7,79,57,1026.3,1022.8,2,5,17.9,23.5,No,No
7/19/2015,Cairns,14.4,24.7,0,7,5.7,SE,48,SE,SSE,20,26,65,54,1020.9,1018.2,7,7,18.5,23.3,No,No
10/7/2014,Townsville,17.8,28.3,0,8,11.6,ENE,41,SE,ENE,11,31,57,49,1015.3,1011.5,1,6,25,27.2,No,No
6/17/2009,Brisbane,8.9,22.3,0,2.2,9.8,W,20,SW,NE,9,6,66,40,1022.6,1020,1,1,14,22.2,No,No
6/23/2010,Woomera,7.4,19.3,0,3.2,9.9,NNE,26,E,N,9,13,62,35,1029.2,1025.4,1,1,11.4,18.7,No,No
8/4/2010,Mildura,8,13.3,0,1.8,3,S,39,NNW,NNW,11,15,74,47,1020,1016,3,7,8.5,12.7,No,Yes
9/1/2012,Portland,8.4,13,0,1.6,0.1,NW,20,NNW,N,7,11,85,75,1026.6,1023.8,8,8,10.5,12.7,No,No
8/1/2014,Perth,3.9,17.7,0,2.4,9.5,ENE,33,ENE,NE,13,13,65,48,1027.6,1023.9,0,0,10.4,17.1,No,No
9/6/2011,PerthAirport,6.3,20.6,0,3.2,10.4,SW,41,SSE,S,17,13,61,37,1034.3,1030.9,1,1,13.9,20.5,No,No
2/4/2010,Hobart,21,30.2,0,6.4,8.6,NNE,52,NNE,NE,17,35,62,54,1015.1,1009.2,6,6,23.8,27.7,No,Yes
10/12/2010,Canberra,5.3,21.5,0,2.4,4.2,NW,31,SE,N,6,20,77,53,1029.5,1024.9,4,6,13.5,20.5,No,Yes
7/26/2009,WaggaWagga,3.7,11.2,0,1.4,0,E,22,E,ESE,11,7,75,75,1017.9,1013.4,7,7,6.7,10.8,No,Yes
12/15/2008,Canberra,10.8,23.4,0,6.6,12.9,SSW,43,SSE,NNW,17,28,47,34,1007.1,1006.4,3,3,15.2,22,No,No
6/1/2012,Darwin,22.1,32.4,0,5,9.9,NNE,37,E,NE,15,22,67,43,1012.2,1008.6,0,4,26.4,32.2,No,No
5/15/2010,Perth,2.5,18.8,0,2.6,8.2,S,24,E,S,6,11,70,44,1021.9,1018.1,1,3,10.6,18.7,No,No
