Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-08-20,SydneyAirport,7.4,16.8,0.0,6.2,10.8,W,57.0,WSW,W,31.0,37.0,40.0,21.0,1013.7,1012.2,1.0,1.0,11.0,14.9,No,No
2008-12-15,Brisbane,18.6,30.9,0.0,11.4,13.3,W,39.0,W,SW,13.0,13.0,33.0,24.0,1007.0,1005.9,1.0,1.0,25.9,30.3,No,No
2009-12-28,Melbourne,17.5,24.8,0.0,5.0,10.1,SSE,35.0,SSW,S,13.0,15.0,76.0,53.0,1018.6,1018.4,7.0,1.0,19.2,24.5,No,No
2009-01-30,MountGambier,20.5,36.8,0.0,14.2,12.6,S,52.0,S,S,20.0,30.0,53.0,37.0,1011.1,1010.1,2.0,1.0,26.5,33.0,No,No
2016-02-19,MountGambier,14.2,20.4,1.6,3.6,5.5,S,41.0,S,S,24.0,24.0,97.0,47.0,1014.5,1016.6,8.0,7.0,14.8,18.6,Yes,No
2014-12-14,Mildura,17.3,37.5,0.0,8.6,11.4,N,39.0,NE,NW,9.0,15.0,26.0,12.0,1009.6,1006.2,7.0,4.0,23.8,35.7,No,No
2011-05-30,Watsonia,3.1,14.4,0.2,0.4,7.6,S,24.0,NE,SSE,4.0,9.0,100.0,64.0,1028.4,1025.3,1.0,2.0,4.9,13.8,No,No
2016-03-16,Woomera,20.2,33.7,0.0,5.4,6.6,W,24.0,SE,SSE,15.0,6.0,66.0,39.0,1012.9,1009.8,0.0,6.0,23.7,31.6,No,No
2015-05-15,WaggaWagga,0.9,17.6,0.0,1.4,9.8,E,19.0,E,SSE,9.0,4.0,82.0,46.0,1033.8,1031.7,1.0,0.0,7.1,16.6,No,No
2011-01-10,Watsonia,18.0,26.1,0.2,4.2,0.0,ESE,20.0,W,WSW,7.0,7.0,91.0,71.0,1016.1,1012.4,8.0,8.0,19.8,25.4,No,Yes
2009-03-19,PerthAirport,8.5,25.9,0.0,6.2,11.5,W,35.0,SW,W,9.0,26.0,58.0,37.0,1016.8,1012.2,1.0,3.0,16.8,24.9,No,No
2009-08-31,Melbourne,9.1,16.6,0.0,2.8,3.6,WNW,56.0,WNW,W,30.0,30.0,62.0,73.0,1014.2,1013.5,7.0,7.0,13.0,13.6,No,Yes
2009-01-13,Mildura,17.7,40.4,0.0,10.4,13.7,N,35.0,NE,N,13.0,6.0,22.0,9.0,1012.7,1009.4,0.0,0.0,28.0,38.7,No,No
2016-09-03,Mildura,6.5,18.8,0.0,1.6,3.7,W,56.0,W,W,17.0,24.0,94.0,47.0,1013.6,1013.1,6.0,8.0,10.9,18.6,No,No
2016-11-06,Perth,18.2,25.0,0.0,8.6,12.5,SW,44.0,SSW,SSW,15.0,19.0,64.0,67.0,1014.1,1015.1,1.0,4.0,22.5,22.3,No,No
2012-02-25,CoffsHarbour,19.3,27.4,0.4,5.8,5.9,ESE,26.0,SW,E,13.0,17.0,74.0,63.0,1022.9,1021.7,6.0,7.0,23.9,26.1,No,No
2015-04-07,AliceSprings,12.1,22.7,0.0,11.0,11.3,SE,46.0,ESE,SE,31.0,20.0,35.0,25.0,1021.7,1018.7,4.0,1.0,15.6,20.4,No,No
2010-05-05,Perth,8.6,24.7,0.0,3.4,9.8,SSW,26.0,E,S,9.0,9.0,56.0,32.0,1025.7,1021.6,0.0,0.0,14.8,24.3,No,No
2011-11-17,NorfolkIsland,15.6,23.2,0.0,4.6,8.9,WSW,31.0,WNW,S,15.0,20.0,73.0,74.0,1020.4,1018.3,6.0,3.0,20.5,22.4,No,No
2009-01-26,Portland,6.9,21.5,0.0,5.2,13.4,SE,33.0,SE,ESE,9.0,19.0,86.0,63.0,1022.6,1021.4,6.0,5.0,16.6,20.4,No,No
2009-10-16,PerthAirport,13.2,31.5,0.0,8.0,12.2,E,61.0,E,E,17.0,22.0,37.0,19.0,1023.8,1019.3,0.0,0.0,21.2,31.0,No,No
2015-01-21,Nuriootpa,15.6,27.4,0.0,6.7,7.6,SW,31.0,SW,SSW,15.0,13.0,71.0,50.0,1009.5,1009.3,7.0,3.0,19.1,25.1,No,No
2010-03-02,WaggaWagga,10.8,27.5,0.0,9.6,12.1,NNE,31.0,E,E,20.0,11.0,49.0,25.0,1018.6,1015.2,1.0,1.0,17.0,25.3,No,No
2009-01-02,Hobart,7.1,16.1,0.2,7.4,10.6,WSW,50.0,WSW,SW,17.0,20.0,45.0,61.0,1009.5,1013.0,4.0,4.0,12.3,12.7,No,No
2014-12-27,MelbourneAirport,7.5,23.3,0.0,6.4,13.1,SSE,33.0,SSW,SSE,7.0,20.0,59.0,25.0,1021.1,1019.1,1.0,1.0,15.2,20.7,No,No
2014-09-12,NorfolkIsland,13.7,20.7,0.2,3.0,10.0,WNW,39.0,NW,W,20.0,22.0,84.0,81.0,1018.0,1016.6,5.0,3.0,18.8,19.6,No,No
2010-06-21,Perth,7.7,20.3,0.0,1.8,9.1,E,19.0,ENE,WSW,7.0,7.0,72.0,60.0,1019.8,1017.7,1.0,3.0,12.9,19.9,No,No
2011-09-21,MountGambier,11.1,18.6,0.2,3.6,5.6,WNW,52.0,NW,WNW,24.0,26.0,79.0,63.0,1018.9,1017.6,7.0,6.0,15.5,17.0,No,No
2015-08-25,Townsville,22.1,27.8,0.0,6.0,10.2,ENE,35.0,ENE,ENE,17.0,28.0,69.0,64.0,1020.1,1017.4,5.0,5.0,25.6,26.1,No,No
2009-10-27,MelbourneAirport,6.7,23.5,0.0,6.6,12.2,SSE,33.0,W,S,9.0,19.0,68.0,39.0,1027.9,1024.2,1.0,7.0,13.4,21.7,No,No
2014-10-06,NorfolkIsland,13.3,18.7,0.0,2.8,2.7,SE,22.0,NE,SSE,2.0,9.0,51.0,51.0,1024.1,1021.6,7.0,7.0,17.7,17.9,No,No
2013-06-26,Sale,4.5,13.4,0.4,1.2,4.0,E,22.0,NW,E,7.0,15.0,97.0,82.0,1025.7,1022.9,2.0,3.0,8.3,12.7,No,No
2011-05-31,Cairns,14.9,27.1,0.0,4.8,9.6,E,33.0,SSE,E,15.0,20.0,63.0,51.0,1015.8,1012.1,1.0,4.0,21.2,25.0,No,No
2017-03-07,PerthAirport,16.1,35.3,0.0,9.0,10.8,SW,33.0,NW,SW,6.0,24.0,66.0,40.0,1013.1,1009.0,1.0,7.0,24.5,34.1,No,No
2009-05-16,Townsville,16.3,28.9,0.0,5.2,9.1,ENE,39.0,SE,ENE,9.0,26.0,59.0,38.0,1017.6,1014.3,1.0,6.0,23.6,26.9,No,No
2013-06-12,Melbourne,9.4,13.5,0.4,0.4,0.0,SSE,26.0,W,S,9.0,15.0,82.0,88.0,1012.2,1008.2,8.0,8.0,11.4,13.2,No,Yes
2013-08-25,SydneyAirport,9.9,23.0,0.0,4.2,10.7,S,30.0,NW,E,13.0,19.0,56.0,40.0,1024.0,1020.0,1.0,1.0,14.2,21.3,No,No
2008-07-16,Canberra,-0.9,12.8,0.2,2.0,1.9,N,17.0,SE,NNW,6.0,9.0,99.0,62.0,1024.1,1020.8,7.0,7.0,2.7,12.1,No,No
2015-01-13,Watsonia,19.7,25.5,0.0,9.4,3.1,N,37.0,NE,NE,15.0,11.0,48.0,82.0,1003.9,998.0,8.0,7.0,24.4,21.6,No,Yes
2015-02-09,Perth,19.9,33.7,0.0,9.2,12.0,WSW,24.0,S,WSW,7.0,11.0,67.0,39.0,1018.3,1017.3,1.0,1.0,26.0,32.5,No,No
2015-09-16,WaggaWagga,3.2,16.6,0.0,3.6,9.2,WSW,31.0,NNW,SW,6.0,17.0,88.0,47.0,1019.5,1017.0,2.0,3.0,9.8,15.8,No,No
2010-06-20,Mildura,10.1,17.1,0.6,1.2,1.8,WSW,19.0,WSW,WSW,7.0,7.0,96.0,69.0,1028.6,1027.6,7.0,7.0,12.7,16.7,No,No
2009-01-28,Williamtown,16.7,30.3,0.0,7.6,12.3,ENE,39.0,NNE,ESE,15.0,28.0,82.0,52.0,1018.1,1015.3,3.0,1.0,23.6,29.5,No,No
2013-05-06,Perth,13.0,22.3,0.0,1.8,2.0,SSW,20.0,NNE,SW,7.0,7.0,90.0,65.0,1014.4,1011.3,7.0,7.0,15.9,21.9,No,No
2011-07-17,Townsville,16.1,25.5,0.4,4.0,7.3,ESE,33.0,ESE,ENE,2.0,22.0,81.0,57.0,1019.9,1016.3,7.0,7.0,20.5,24.4,No,No
2010-04-07,Canberra,14.2,20.0,1.4,2.2,1.0,NNW,35.0,N,NNW,7.0,11.0,86.0,90.0,1015.7,1012.6,8.0,8.0,16.5,18.0,Yes,No
2011-03-26,Nuriootpa,8.5,17.6,0.0,3.2,4.9,SE,41.0,SSE,S,19.0,19.0,70.0,55.0,1026.6,1024.8,8.0,6.0,11.9,16.5,No,No
2010-04-05,Mildura,11.7,30.7,0.0,3.0,9.5,N,39.0,NE,NNW,13.0,13.0,49.0,22.0,1015.6,1011.7,2.0,6.0,21.7,29.9,No,No
2012-06-22,Moree,6.6,22.2,0.0,3.6,6.7,WSW,44.0,N,WNW,22.0,28.0,65.0,28.0,1014.1,1011.9,6.0,7.0,15.4,20.5,No,No
2010-05-16,Brisbane,12.8,20.6,0.0,2.8,0.0,SW,13.0,SSW,W,6.0,4.0,73.0,56.0,1019.1,1016.5,8.0,8.0,15.0,19.8,No,No
2017-03-11,Melbourne,18.0,26.4,0.0,6.4,5.7,SSW,37.0,NNE,SW,6.0,9.0,80.0,61.0,1013.0,1008.7,7.0,6.0,18.6,25.5,No,No
2010-12-31,Moree,20.6,36.9,0.0,12.8,11.8,SSE,35.0,N,ESE,17.0,15.0,50.0,25.0,1015.7,1011.7,0.0,5.0,26.0,35.0,No,No
2010-05-26,Nuriootpa,10.2,16.1,1.4,0.4,0.5,WSW,28.0,WSW,W,7.0,13.0,96.0,75.0,1015.0,1014.3,8.0,7.0,12.7,15.2,Yes,No
2016-05-24,Darwin,24.1,33.3,0.0,7.4,10.4,N,30.0,NE,WNW,9.0,17.0,63.0,48.0,1013.7,1010.1,5.0,2.0,28.5,32.8,No,No
2013-04-23,AliceSprings,13.1,26.8,0.0,9.4,8.1,E,44.0,E,SE,28.0,11.0,38.0,31.0,1018.1,1015.9,6.0,7.0,21.4,24.9,No,No
2009-08-15,Hobart,8.7,20.4,0.2,2.2,7.5,N,54.0,NNW,NNW,20.0,31.0,70.0,37.0,1008.6,1002.0,4.0,6.0,10.7,20.1,No,No
2013-07-05,Mildura,5.6,15.2,0.0,3.8,8.6,W,44.0,NW,W,13.0,20.0,76.0,41.0,1016.2,1016.7,0.0,6.0,8.0,13.8,No,No
2010-10-29,AliceSprings,18.3,30.8,0.0,8.0,3.9,SSW,56.0,NNE,N,24.0,26.0,28.0,78.0,1008.0,1008.1,7.0,7.0,28.0,21.7,No,Yes
2016-01-21,MountGambier,14.4,30.8,0.0,8.0,11.5,S,35.0,SSW,SSW,15.0,15.0,68.0,31.0,1011.4,1008.8,3.0,5.0,19.7,29.5,No,Yes
2012-06-19,Darwin,18.3,31.0,0.0,8.0,10.7,E,52.0,SE,ESE,20.0,19.0,45.0,25.0,1016.4,1011.9,0.0,0.0,22.2,30.4,No,No
2010-01-29,Hobart,14.8,22.0,0.0,7.6,11.7,SW,48.0,SW,SSW,17.0,30.0,61.0,29.0,1011.2,1013.6,6.0,2.0,16.3,20.0,No,No
2009-02-13,Cobar,16.8,23.3,0.6,8.0,2.3,E,63.0,E,E,35.0,35.0,66.0,53.0,1013.8,1012.2,7.0,7.0,18.5,22.4,No,Yes
2011-11-18,AliceSprings,18.4,38.6,0.0,9.6,12.2,ENE,35.0,NE,NE,13.0,13.0,34.0,13.0,1011.2,1005.3,1.0,5.0,31.1,37.8,No,No
2015-01-27,MountGambier,5.8,20.2,0.0,3.6,6.0,SSE,50.0,S,S,24.0,31.0,51.0,45.0,1019.3,1018.1,7.0,7.0,15.7,18.3,No,No
2015-11-02,Hobart,8.4,13.0,0.8,8.0,2.5,S,54.0,S,SSW,15.0,20.0,60.0,71.0,1011.6,1014.8,7.0,7.0,10.4,9.8,No,No
2010-07-28,NorfolkIsland,12.6,17.8,0.0,2.4,9.6,SSW,35.0,SSE,SSW,11.0,17.0,55.0,57.0,1030.2,1027.6,1.0,3.0,16.4,16.7,No,No
2009-09-16,Watsonia,4.2,23.0,0.0,5.8,8.5,N,37.0,ENE,N,9.0,15.0,66.0,29.0,1020.9,1013.7,2.0,4.0,12.2,22.5,No,No
2010-05-02,CoffsHarbour,12.9,26.5,0.0,3.0,9.0,NNE,37.0,N,NNE,2.0,28.0,66.0,63.0,1026.2,1023.0,1.0,1.0,21.8,24.3,No,No
2015-08-27,Sydney,11.6,20.5,0.0,3.0,4.3,W,52.0,W,NW,9.0,17.0,87.0,44.0,1019.7,1015.1,7.0,6.0,15.1,20.1,No,No
2017-05-30,Brisbane,13.0,25.1,0.0,5.8,8.4,WSW,17.0,SW,WNW,4.0,4.0,54.0,43.0,1023.1,1019.8,2.0,2.0,17.5,24.5,No,No
2014-01-17,NorfolkIsland,19.4,24.3,0.0,9.2,8.6,SSE,35.0,SE,SE,13.0,20.0,54.0,59.0,1017.2,1015.8,7.0,5.0,21.4,22.3,No,No
2012-07-14,WaggaWagga,6.7,14.7,0.0,1.6,2.6,NW,59.0,NNW,WNW,7.0,22.0,89.0,68.0,1013.4,1011.3,7.0,5.0,9.0,12.5,No,Yes
2016-02-02,Sydney,17.0,27.9,2.0,5.0,12.9,SE,33.0,WNW,ESE,17.0,24.0,62.0,45.0,1006.3,1004.0,2.0,3.0,20.9,26.6,Yes,No
2009-10-12,Darwin,25.4,33.6,0.0,7.0,10.2,N,35.0,N,NNW,13.0,19.0,64.0,47.0,1015.1,1010.4,2.0,4.0,29.2,32.4,No,No
2009-04-20,Portland,9.9,20.3,0.0,2.4,8.7,E,39.0,ENE,E,22.0,13.0,83.0,58.0,1022.9,1020.1,7.0,0.0,13.1,19.4,No,No
2015-08-05,SydneyAirport,5.7,15.9,0.0,0.6,4.8,W,50.0,NNW,WNW,24.0,30.0,38.0,36.0,1014.6,1010.1,6.0,6.0,10.0,14.2,No,No
2017-05-26,MelbourneAirport,11.3,17.4,0.0,0.8,4.4,N,44.0,W,NNE,6.0,9.0,83.0,60.0,1023.0,1019.4,7.0,4.0,12.8,16.6,No,No
2009-11-09,Sale,10.3,32.4,0.0,8.6,13.0,E,33.0,NW,E,7.0,28.0,52.0,20.0,1024.7,1021.6,1.0,2.0,21.4,30.5,No,No
2010-03-24,Hobart,12.4,25.4,0.0,6.2,9.9,NNW,52.0,SE,ENE,11.0,13.0,58.0,39.0,1017.8,1016.6,6.0,1.0,16.9,23.8,No,No
2015-04-28,Portland,8.9,14.2,1.4,1.2,1.4,SE,33.0,SSE,SE,9.0,13.0,68.0,66.0,1030.7,1030.0,8.0,8.0,12.2,13.3,Yes,No
2009-10-03,AliceSprings,8.1,24.2,0.0,7.0,11.8,ESE,33.0,SE,S,20.0,13.0,34.0,16.0,1020.7,1015.7,0.0,0.0,16.0,23.7,No,No
2010-06-03,Melbourne,7.1,15.7,0.0,1.4,4.9,SSW,19.0,NW,S,9.0,15.0,95.0,63.0,1027.3,1025.1,8.0,2.0,9.7,15.0,No,No
2015-11-17,Watsonia,14.6,34.4,0.0,9.8,9.2,N,59.0,N,NW,30.0,20.0,31.0,17.0,1012.7,1008.7,6.0,5.0,23.8,32.2,No,No
2012-01-02,SydneyAirport,18.7,28.5,0.0,10.2,13.2,NNE,52.0,NE,ENE,22.0,35.0,57.0,42.0,1018.6,1016.5,1.0,1.0,23.6,27.6,No,No
2017-02-02,Melbourne,14.2,24.1,0.0,4.0,12.9,S,37.0,W,SSW,7.0,13.0,62.0,39.0,1016.7,1015.3,5.0,4.0,17.4,23.3,No,No
2012-07-30,Townsville,8.9,23.0,0.0,4.0,10.9,ENE,35.0,S,NE,7.0,19.0,62.0,30.0,1020.4,1016.6,0.0,1.0,16.6,22.2,No,No
2009-09-05,Mildura,4.2,17.8,0.0,4.8,7.9,NNW,33.0,W,WNW,13.0,15.0,52.0,31.0,1020.8,1017.2,3.0,0.0,12.3,17.2,No,No
2009-06-28,Brisbane,8.8,20.4,0.0,2.2,8.4,NW,24.0,WSW,WNW,7.0,9.0,67.0,54.0,1008.8,1006.8,1.0,5.0,17.4,19.2,No,No
2009-01-20,PerthAirport,15.5,30.1,0.0,8.0,13.0,SW,48.0,E,SW,24.0,28.0,51.0,35.0,1018.6,1015.0,0.0,1.0,18.7,28.7,No,No
2014-11-10,WaggaWagga,6.3,30.5,0.0,10.6,13.3,SW,59.0,N,WSW,7.0,24.0,48.0,13.0,1018.2,1015.3,1.0,1.0,16.5,29.4,No,No
2014-01-21,Mildura,16.3,31.1,0.0,11.6,12.8,S,37.0,S,SSE,19.0,24.0,55.0,18.0,1012.7,1011.5,3.0,5.0,19.1,28.2,No,No
2012-07-31,Darwin,17.6,29.9,0.0,6.8,11.2,ESE,48.0,SE,SSE,24.0,19.0,35.0,21.0,1016.8,1012.4,1.0,0.0,21.3,28.9,No,No
2014-03-05,Perth,17.2,32.0,0.0,9.6,11.7,NNE,31.0,ESE,SSE,15.0,13.0,54.0,27.0,1021.2,1016.5,1.0,1.0,21.9,31.0,No,No
2017-02-22,MelbourneAirport,9.6,34.0,0.0,7.8,12.3,NNE,69.0,N,N,26.0,39.0,31.0,24.0,1015.3,1010.3,5.0,6.0,21.1,32.2,No,No
2013-11-13,WaggaWagga,5.9,21.3,0.4,6.6,9.4,W,46.0,W,W,9.0,30.0,84.0,28.0,1015.6,1014.3,7.0,3.0,12.6,20.3,No,No
2010-03-29,Sale,17.1,23.6,2.0,3.2,4.9,WSW,37.0,N,WSW,11.0,15.0,92.0,76.0,1013.2,1014.6,8.0,7.0,18.0,21.2,Yes,Yes
2011-01-31,Sale,17.0,30.5,0.0,9.8,12.1,SE,37.0,SE,E,13.0,22.0,59.0,42.0,1013.9,1011.0,3.0,3.0,23.3,29.6,No,No
2012-10-24,Nuriootpa,18.1,30.2,0.0,12.4,6.2,W,59.0,N,NNW,9.0,15.0,37.0,9.0,1015.4,1010.6,8.0,7.0,19.5,28.9,No,No
2014-12-02,PerthAirport,14.0,27.4,0.0,5.6,12.2,E,48.0,ENE,WSW,20.0,24.0,42.0,30.0,1014.9,1010.0,1.0,7.0,18.8,25.6,No,No
2015-06-11,AliceSprings,6.1,19.9,0.0,10.6,8.2,ESE,35.0,S,ESE,11.0,17.0,73.0,34.0,1026.8,1022.6,6.0,1.0,10.3,19.8,No,No
2016-02-10,MountGambier,9.4,26.4,0.0,6.8,12.6,SSW,37.0,SE,SSW,15.0,28.0,74.0,43.0,1017.2,1015.3,7.0,1.0,17.1,24.0,No,No
2015-07-14,AliceSprings,0.2,14.7,0.0,3.2,3.5,SE,28.0,WNW,ESE,7.0,9.0,60.0,44.0,1027.0,1023.4,4.0,7.0,6.6,13.3,No,No
2011-03-15,Perth,22.8,35.4,0.0,11.0,11.2,E,43.0,NE,ESE,19.0,13.0,36.0,17.0,1013.4,1010.3,1.0,1.0,27.0,34.9,No,No
2011-07-15,Cairns,21.3,26.3,0.0,4.8,2.8,SE,48.0,SSE,SE,22.0,31.0,75.0,67.0,1018.3,1016.9,6.0,6.0,23.6,24.7,No,No
2010-10-19,Cairns,22.8,29.7,0.0,3.2,9.2,SE,44.0,SSE,SE,22.0,33.0,63.0,49.0,1017.0,1013.9,7.0,7.0,25.8,28.2,No,No
2016-04-04,Cairns,23.7,32.4,0.0,10.6,10.6,SE,44.0,SSE,SE,22.0,31.0,61.0,54.0,1013.7,1010.1,8.0,7.0,28.0,30.9,No,No
2011-06-14,Townsville,11.0,24.6,0.0,5.4,10.8,SW,39.0,SSW,S,24.0,22.0,44.0,21.0,1017.1,1012.8,0.0,0.0,18.5,24.0,No,No
2015-04-22,AliceSprings,5.4,21.8,0.0,7.6,9.5,SSE,39.0,ESE,ESE,13.0,19.0,40.0,19.0,1021.8,1016.5,6.0,5.0,13.7,21.0,No,No
2013-03-27,PerthAirport,6.2,23.6,0.0,4.4,10.1,WSW,39.0,ESE,SSW,6.0,17.0,61.0,35.0,1023.1,1021.6,1.0,3.0,16.0,22.9,No,No
2009-01-06,Melbourne,15.8,30.2,0.0,7.2,13.7,SSE,50.0,NNE,S,11.0,28.0,45.0,40.0,1010.5,1007.9,0.0,1.0,21.6,27.9,No,No
2010-03-04,MelbourneAirport,13.5,30.5,0.0,6.8,5.5,N,48.0,N,N,22.0,26.0,48.0,24.0,1013.2,1009.3,6.0,7.0,21.7,29.8,No,No
2011-07-10,Mildura,6.0,14.0,0.0,2.0,2.5,W,56.0,W,W,13.0,24.0,95.0,48.0,1022.1,1020.0,7.0,7.0,8.7,13.6,No,No
2009-07-19,SydneyAirport,6.0,20.1,0.0,2.2,9.4,W,35.0,NW,W,26.0,28.0,61.0,33.0,1020.8,1019.0,3.0,1.0,10.6,19.0,No,No
2012-01-15,WaggaWagga,17.3,29.5,0.0,9.0,13.3,E,46.0,ENE,ENE,28.0,11.0,52.0,35.0,1017.3,1014.8,2.0,4.0,21.3,28.0,No,No
2013-12-30,Cairns,19.9,32.0,0.0,7.8,12.1,NNE,28.0,NNW,NNE,9.0,17.0,66.0,53.0,1011.6,1008.9,1.0,1.0,28.6,30.8,No,No
2015-07-08,Nuriootpa,5.8,14.2,0.3,1.2,1.8,NNW,28.0,N,NNE,2.0,9.0,99.0,49.0,1025.2,1022.5,7.0,7.0,8.0,13.5,No,No
2012-03-26,Perth,15.8,26.6,0.0,4.0,10.8,SSW,35.0,S,SSW,11.0,19.0,64.0,36.0,1016.3,1013.9,1.0,1.0,20.8,25.4,No,No
2014-08-07,WaggaWagga,2.1,14.1,0.0,1.4,5.9,W,28.0,WNW,WSW,11.0,11.0,81.0,57.0,1032.0,1029.2,7.0,7.0,9.0,13.1,No,No
2014-12-03,Woomera,18.6,34.7,1.4,10.2,12.0,SW,43.0,W,SW,15.0,17.0,75.0,31.0,1008.6,1008.0,4.0,0.0,23.4,32.8,Yes,No
2014-07-22,Brisbane,10.5,22.6,0.0,3.2,7.1,SE,28.0,WSW,WNW,6.0,4.0,78.0,47.0,1022.7,1018.2,2.0,3.0,15.5,21.4,No,Yes
2010-03-19,Perth,16.3,24.0,0.0,5.4,1.0,SW,28.0,SSE,SW,7.0,15.0,65.0,59.0,1016.7,1014.8,7.0,7.0,19.3,22.9,No,No
2012-01-20,CoffsHarbour,20.4,27.5,0.6,7.2,11.2,S,41.0,SW,SSE,26.0,20.0,75.0,66.0,1015.3,1013.9,7.0,2.0,23.5,26.6,No,No
2015-04-16,Watsonia,15.1,18.4,0.2,6.6,3.6,SSW,33.0,SW,SSW,13.0,13.0,83.0,55.0,1025.1,1024.2,7.0,7.0,16.1,17.5,No,No
2009-05-07,Woomera,9.4,20.4,0.0,5.0,9.7,SSE,43.0,SSE,SE,13.0,17.0,65.0,34.0,1029.5,1026.9,1.0,5.0,13.6,19.0,No,No
2009-03-02,Mildura,15.5,28.1,0.0,6.0,1.1,NW,26.0,E,NW,13.0,13.0,42.0,31.0,1013.3,1012.6,7.0,8.0,20.4,25.1,No,No
2010-08-22,Hobart,7.3,17.0,0.0,1.6,9.4,NW,59.0,N,NW,26.0,28.0,60.0,43.0,1012.2,1009.6,1.0,6.0,10.3,15.1,No,No
2013-12-17,Williamtown,13.2,27.0,0.0,8.0,12.5,ENE,43.0,NE,ESE,11.0,31.0,57.0,47.0,1022.0,1019.7,2.0,2.0,22.9,25.8,No,No
2016-03-04,PerthAirport,14.8,28.0,0.0,7.6,11.9,SSW,46.0,S,SW,19.0,33.0,60.0,45.0,1020.3,1016.2,1.0,1.0,20.2,26.2,No,No
2009-05-12,Mildura,5.0,19.5,0.0,2.6,8.9,WSW,22.0,S,SW,9.0,13.0,79.0,39.0,1023.4,1020.4,1.0,6.0,9.3,19.3,No,No
2009-08-02,Melbourne,11.3,16.9,0.4,2.4,3.4,NNW,63.0,NNW,N,28.0,30.0,69.0,46.0,1024.4,1020.1,7.0,7.0,13.1,15.5,No,Yes
2014-03-20,Nuriootpa,10.6,31.4,0.0,5.8,11.1,NNW,31.0,NE,WNW,7.0,11.0,46.0,23.0,1022.0,1017.7,1.0,3.0,19.7,30.9,No,No
2009-08-30,Cobar,9.3,16.3,0.0,7.8,11.3,WSW,54.0,SW,WSW,24.0,11.0,47.0,26.0,1020.0,1017.8,1.0,3.0,11.3,14.7,No,No
2014-07-07,AliceSprings,-1.8,24.0,0.0,3.0,10.5,N,20.0,NNE,NNW,6.0,9.0,38.0,7.0,1020.5,1015.1,0.0,0.0,10.7,23.3,No,No
2011-11-16,Townsville,22.9,31.0,0.0,10.0,12.2,ENE,46.0,ENE,ENE,22.0,31.0,52.0,49.0,1015.7,1012.4,2.0,2.0,28.1,29.2,No,No
2009-05-21,Hobart,6.0,16.7,0.2,0.4,8.7,NW,30.0,NNW,NNE,15.0,6.0,77.0,55.0,1029.3,1028.4,0.0,0.0,9.1,16.1,No,No
2015-07-20,Sydney,7.8,17.9,0.0,1.6,4.2,W,26.0,W,SE,20.0,15.0,84.0,64.0,1034.6,1032.1,3.0,6.0,10.0,15.9,No,Yes
2009-04-14,WaggaWagga,15.5,25.7,0.0,4.6,7.8,E,28.0,ENE,W,4.0,13.0,71.0,53.0,1016.0,1012.0,7.0,7.0,19.5,21.5,No,No
2011-09-18,Watsonia,10.7,20.5,0.2,6.8,6.8,WSW,22.0,SW,SSE,7.0,9.0,88.0,61.0,1017.5,1016.7,7.0,2.0,13.7,18.2,No,No
2015-07-31,Brisbane,9.7,24.1,0.0,3.0,10.2,W,24.0,SSW,W,4.0,7.0,81.0,35.0,1024.5,1020.1,1.0,0.0,13.6,23.5,No,No
2009-01-01,Canberra,12.6,27.1,0.0,10.6,13.3,W,65.0,NW,WNW,26.0,41.0,37.0,24.0,1003.1,1001.1,1.0,1.0,19.7,26.2,No,No
2008-10-21,Canberra,9.0,20.6,0.0,9.0,6.2,ENE,39.0,S,SW,11.0,11.0,54.0,28.0,1022.3,1018.6,7.0,5.0,11.4,18.5,No,No
2009-06-02,Cairns,21.7,27.6,0.6,4.0,6.5,SE,43.0,SSE,SE,22.0,30.0,75.0,57.0,1017.8,1015.9,7.0,7.0,23.6,26.6,No,No
2014-09-10,MountGambier,10.5,17.8,0.2,4.8,7.6,NW,63.0,NW,NW,19.0,37.0,67.0,54.0,1011.0,1010.4,4.0,5.0,14.7,16.4,No,Yes
2009-12-10,MelbourneAirport,12.2,24.1,0.0,7.4,4.6,W,63.0,NW,SW,20.0,43.0,42.0,79.0,1007.4,1004.9,7.0,7.0,19.0,17.3,No,Yes
2014-12-09,Townsville,26.2,33.7,0.0,9.6,9.3,NNE,31.0,ENE,NNE,17.0,19.0,66.0,54.0,1013.9,1010.3,5.0,5.0,30.4,31.8,No,No
2015-08-09,Portland,4.6,15.5,0.2,1.2,5.6,N,44.0,N,N,15.0,20.0,91.0,57.0,1018.4,1013.2,8.0,8.0,8.0,14.5,No,Yes
2015-07-16,MelbourneAirport,4.8,12.0,0.0,0.2,3.7,SSE,39.0,SSE,S,17.0,26.0,76.0,60.0,1024.6,1022.4,5.0,7.0,9.1,11.2,No,No
2015-08-22,Watsonia,10.8,19.4,0.0,3.4,7.7,N,26.0,NNW,SW,13.0,11.0,79.0,60.0,1015.8,1014.4,7.0,7.0,13.9,17.2,No,No
2011-02-13,Perth,17.9,32.9,0.0,11.6,11.6,SE,41.0,E,ENE,17.0,13.0,47.0,29.0,1017.2,1012.5,3.0,1.0,24.2,31.9,No,No
